zipCode,disasterNumber,sum_approvedForFemaAssistanceOwners,sum_totalApprovedIhpAmountOwners,sum_repairReplaceAmountOwners,sum_rentalAmountOwners,sum_otherNeedsAmountOwners,sum_approvedBetween1And10000Owners,sum_approvedBetween100001And25000Owners,sum_approvedBetween25001AndMaxOwners,sum_totalMaxGrantsOwners,sum_approvedForFemaAssistanceRenters,sum_totalApprovedIhpAmountRenters,sum_rentalAmountRenters,sum_otherNeedsAmountRenters,sum_approvedBetween1And10000Renters,sum_approvedBetween100001And25000Renters,sum_approvedBetween25001AndMaxRenters,sum_totalMaxGrantsRenters,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,region,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,designatedIncidentTypes,declarationRequestDate,id,hash,lastRefresh,declarationYear,average_assistance_per_owner,average_assistance_per_renter,total_approved_fema_assistance,total_approved_Ihp_amount,city,after_2020_only,latitude,longitude
92119,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92120,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Diego, California",No,32.715738,-117.1610838
92120,4353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2018-01-02T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2017-12-04T00:00:00.000Z,2018-01-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2018-01-03T00:00:00.000Z,2018-09-07T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2017-12-20T00:00:00.000Z,39467be6-1948-408f-abd6-aeb158b8ee38,2c9c9b47788a50ff1e1300a4fb74c5ab387ce8b9,2024-10-09T19:01:58.075Z,2018,,,,,"San Diego, California",No,32.715738,-117.1610838
92120,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92121,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,,,"San Diego, California",No,32.715738,-117.1610838
92122,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Diego, California",No,32.715738,-117.1610838
92122,4353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-02T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2017-12-04T00:00:00.000Z,2018-01-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2018-01-03T00:00:00.000Z,2018-09-07T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2017-12-20T00:00:00.000Z,39467be6-1948-408f-abd6-aeb158b8ee38,2c9c9b47788a50ff1e1300a4fb74c5ab387ce8b9,2024-10-09T19:01:58.075Z,2018,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92122,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92123,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Diego, California",No,32.715738,-117.1610838
92123,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92124,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Diego, California",No,32.715738,-117.1610838
92124,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92126,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Diego, California",No,32.715738,-117.1610838
92126,4353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2018-01-02T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2017-12-04T00:00:00.000Z,2018-01-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2018-01-03T00:00:00.000Z,2018-09-07T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2017-12-20T00:00:00.000Z,39467be6-1948-408f-abd6-aeb158b8ee38,2c9c9b47788a50ff1e1300a4fb74c5ab387ce8b9,2024-10-09T19:01:58.075Z,2018,,,,,"San Diego, California",No,32.715738,-117.1610838
92126,4569,1.0,4248.0,0.0,4248.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,4248.0,,1.0,4248.0,"San Diego, California",No,32.715738,-117.1610838
92127,1731,14.0,67027.65,29067.92,20148.0,17233.27,11.0,1.0,2.0,1.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,4787.689285714286,,,,"San Diego, California",No,32.715738,-117.1610838
92127,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92128,1731,12.0,52677.93,29228.44,12525.0,10924.49,10.0,0.0,2.0,1.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,4389.8275,,,,"San Diego, California",No,32.715738,-117.1610838
92128,4353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2018-01-02T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2017-12-04T00:00:00.000Z,2018-01-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2018-01-03T00:00:00.000Z,2018-09-07T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2017-12-20T00:00:00.000Z,39467be6-1948-408f-abd6-aeb158b8ee38,2c9c9b47788a50ff1e1300a4fb74c5ab387ce8b9,2024-10-09T19:01:58.075Z,2018,,,,,"San Diego, California",No,32.715738,-117.1610838
92128,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92129,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Diego, California",No,32.715738,-117.1610838
92129,4353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-02T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2017-12-04T00:00:00.000Z,2018-01-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2018-01-03T00:00:00.000Z,2018-09-07T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2017-12-20T00:00:00.000Z,39467be6-1948-408f-abd6-aeb158b8ee38,2c9c9b47788a50ff1e1300a4fb74c5ab387ce8b9,2024-10-09T19:01:58.075Z,2018,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92129,4558,1.0,500.0,0.0,0.0,500.0,1.0,0.0,0.0,0.0,1.0,500.0,0.0,500.0,1.0,0.0,0.0,0.0,2020-08-22T00:00:00.000Z,WILDFIRES,2020-08-14T00:00:00.000Z,2020-09-26T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-08-22T00:00:00.000Z,2020-10-01T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-08-20T00:00:00.000Z,8a7004f0-b239-4d56-8fdd-e7be783f0b94,f87b98f440548277b9e8ca7b447670ead1a6213c,2024-10-09T19:01:58.075Z,2020,500.0,500.0,2.0,1000.0,"San Diego, California",No,32.715738,-117.1610838
92129,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92130,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Diego, California",No,32.715738,-117.1610838
92130,4558,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-08-22T00:00:00.000Z,WILDFIRES,2020-08-14T00:00:00.000Z,2020-09-26T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-08-22T00:00:00.000Z,2020-10-01T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-08-20T00:00:00.000Z,8a7004f0-b239-4d56-8fdd-e7be783f0b94,f87b98f440548277b9e8ca7b447670ead1a6213c,2024-10-09T19:01:58.075Z,2020,,,,,"San Diego, California",No,32.715738,-117.1610838
92130,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92130,4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2021-08-24T00:00:00.000Z,WILDFIRES,2021-07-14T00:00:00.000Z,2021-10-25T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2021-08-25T00:00:00.000Z,2021-11-12T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2021-08-23T00:00:00.000Z,8da802ce-0b0e-415d-9ea9-69e27f2a6468,fb9a03d4500868ca0e5319e8abfb2596241ed302,2024-10-09T19:01:58.075Z,2021,,,,,"San Diego, California",No,32.715738,-117.1610838
92131,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Diego, California",No,32.715738,-117.1610838
92131,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92134,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Diego, California",No,32.715738,-117.1610838
92136,4569,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,,,"San Diego, California",Yes,32.715738,-117.1610838
92139,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Diego, California",No,32.715738,-117.1610838
92139,4353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2018-01-02T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2017-12-04T00:00:00.000Z,2018-01-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2018-01-03T00:00:00.000Z,2018-09-07T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2017-12-20T00:00:00.000Z,39467be6-1948-408f-abd6-aeb158b8ee38,2c9c9b47788a50ff1e1300a4fb74c5ab387ce8b9,2024-10-09T19:01:58.075Z,2018,,,,,"San Diego, California",No,32.715738,-117.1610838
92139,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92154,1731,1.0,5843.45,0.0,0.0,5843.45,0.0,1.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,5843.45,,,,"San Diego, California",No,32.715738,-117.1610838
92154,4353,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-02T00:00:00.000Z,"WILDFIRES, FLOODING, MUDFLOWS, AND DEBRIS FLOWS",2017-12-04T00:00:00.000Z,2018-01-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2018-01-03T00:00:00.000Z,2018-09-07T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2017-12-20T00:00:00.000Z,39467be6-1948-408f-abd6-aeb158b8ee38,2c9c9b47788a50ff1e1300a4fb74c5ab387ce8b9,2024-10-09T19:01:58.075Z,2018,,,,,"San Diego, California",No,32.715738,-117.1610838
92154,4569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-10-16T00:00:00.000Z,WILDFIRES,2020-09-04T00:00:00.000Z,2020-11-17T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2020-10-17T00:00:00.000Z,2020-11-20T00:00:00.000Z,,9.0,1.0,0.0,1.0,1.0,,2020-09-28T00:00:00.000Z,7be4ba3a-6419-4633-853a-2b25d2000ea6,b217409cc433e756d6cbf9abdc8d1d609926d5f1,2024-10-09T19:01:58.075Z,2020,,,0.0,0.0,"San Diego, California",No,32.715738,-117.1610838
92164,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,Error,No,,
92173,1731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2007-10-24T00:00:00.000Z,"WILDFIRES, FLOODING, MUD FLOWS, AND DEBRIS FLOWS",2007-10-21T00:00:00.000Z,2008-03-31T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,2007-10-24T00:00:00.000Z,2024-12-13T00:00:00.000Z,,9.0,1.0,1.0,1.0,1.0,,2007-10-23T00:00:00.000Z,fab96461-9a0d-4cb9-8228-7ff4051dc727,1404f9fe5acf61c9bc2265f2d84be1de76e4e7d3,2024-12-13T20:01:32.705Z,2007,,,,,"San Ysidro, California",No,32.555556,-117.0470434
